femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
DR-1689-CA,1689,CA,DR,2007-03-13T00:00:00.000Z,2007,Freezing,SEVERE FREEZE,False,True,False,True,2007-01-11T00:00:00.000Z,2007-01-17T00:00:00.000Z,2014-01-08T00:00:00.000Z,False,06,111,99111,Ventura (County),7795,,2007011701,9,,2024-08-27T18:22:14.800Z,2df7887548611a96ab694b8dfea672a31f1728f5,8a16f624-09c8-47cc-b01e-fee5b9f1459f
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,001,99001,Alameda (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,9667a670394df2a61edcc36a4b83fb3d3f82e36b,1edc62cc-6f86-487d-9bc9-6529c5e2e0c4
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,005,99005,Amador (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,5e2c26f88572ceba77bf7e397c7ef7ea677448cd,55f8892b-1760-4414-b7e7-36e05d218ecf
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,009,99009,Calaveras (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,ddfa2ac988c7faa7b806cf18c2d89bc0ae2a5d69,dec24441-f3e0-42cf-a290-051f5d85eb90
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,017,99017,El Dorado (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,5af0ef31d81d57175e940150dbb6531b03dc205c,7bedc994-053c-428a-905a-d0cf26b3d540
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,033,99033,Lake (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,5cfa8036a3d3f264b75b02faaa89b289449ea663,c64251ae-3125-44af-a5a4-dfbc24b21c84
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,039,99039,Madera (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,26f7c62bc8beca5249cce87c780c3e4f93f984e5,ba6604d4-f32a-4c2e-b997-b1b6c1c32aac
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,041,99041,Marin (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,9d6f11e9e03c55d61dde51cdad98e1e41931e963,a4d6e20e-69c0-4e05-8dde-165bd7837e0e
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,047,99047,Merced (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,df6dc51200fa075e31a368d0632a7aabd7ed2aac,be4d7d2b-b276-4e83-9fe4-8ecd2d03108f
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,055,99055,Napa (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,a6c19d7a038d06855923accae6254704ade472dc,627ff6d1-365c-42db-af6c-3d8683d5e5b0
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,057,99057,Nevada (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,40a28a8815309568a259bf1e7c9bfcfeef380fbe,fa12b30d-defc-4127-a7de-793476909b7c
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,061,99061,Placer (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,dcb9513753f3eb4650b3c89760f6f27cf7685a25,03f2f8a8-f578-418f-b285-ee11a3ac4698
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,077,99077,San Joaquin (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,3fce665ceb47fc26ca93a8f80ce63b564dfd3ed6,bb2dce80-8ed0-4211-a058-c740f9621eb5
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,081,99081,San Mateo (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,4203732a4daa47961f64d9aa2e79ccee93533cc8,4af05c99-2f7d-4a1d-8fec-de6a49a1dbd2
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,087,99087,Santa Cruz (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,569ca92decc4a5e66bf608d22767d58e258ca4d7,f4d13643-f1ae-437a-9bfe-d9396943eee2
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,097,99097,Sonoma (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,78567de264334c7dceb5460be8abdc2fbe4e965d,b04d979f-6c7f-480a-a248-726f2a18b1a5
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,099,99099,Stanislaus (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,baa2a314259d62ce39965f5add021cd7d939b3ff,1fc4be39-83b1-4eab-b289-b7a6a7502e0a
DR-1646-CA,1646,CA,DR,2006-06-05T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2006-03-29T00:00:00.000Z,2006-04-16T00:00:00.000Z,2019-05-13T00:00:00.000Z,False,06,109,99109,Tuolumne (County),6088,,2006040402,9,,2024-08-27T18:22:14.800Z,18908592db4d88dfb6ed5ce25983087ffcad9a73,abb5e551-0f48-4a8e-b74b-0762b7ffb9d7
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,001,99001,Alameda (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,57bd01a3fe9ad2f454349d757e0562de68aa50dc,34111a9b-735a-4df0-a9db-ea650751aae2
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,003,99003,Alpine (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,23f563cd85d303cab4c7fc05b7d0fcac41ead9b0,102c78f8-5921-43a2-bdba-b470803d23fc
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,005,99005,Amador (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,47eb42ecc4b3dabde4fd3d12eeed25e85024f370,946a7cef-d076-4f41-a6f6-3e8f163c02ad
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,007,99007,Butte (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,47bdb184eef6742891b0ba24aee82b67169a0b06,0b8821a2-064a-48d1-9149-237c19efd2b7
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,011,99011,Colusa (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,0b5b17e73961e2c67f4d0a159852055b4405a0cc,79c7aa4e-8876-4e74-92d7-73846b54c2d8
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,023,99023,Humboldt (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,79c499255bc4943af057166294f7fa0d1e49b96a,c3e36fe3-663c-4142-859f-2e9c6bc48e4d
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,035,99035,Lassen (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,e52dc14347c22843291cb69f06140763d9b87a0b,040f95ef-e777-49e0-a14c-2e29c4f763bf
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,061,99061,Placer (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,dea4a3cb34ed499b13b340842cf90ab97255888d,c7d41f89-be73-4533-9869-baca74533bf9
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,063,99063,Plumas (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,116a16496956a5ce6cf34777b5f0a2534d83d910,af8b2c74-6f3a-48b0-a87f-c8b465664aaa
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,077,99077,San Joaquin (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,ab349e24e0c4fccccfe02fc5fb0049bd48f80267,9bdaa5f8-f85f-4532-b266-52252da1b604
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,079,99079,San Luis Obispo (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,a9fc3ffdc828fb97773898c5e7754701c4e20ea0,a1e7b2b8-0cc4-471a-9f6e-0c6a9e5c92ec
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,081,99081,San Mateo (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,7c2be917508fc7d1056baeef1109f5659e65e25b,d1830fa2-de9a-453e-a084-3bd15d18186f
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,087,99087,Santa Cruz (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,7d111a57a479a4b071056064af11b6304455a3d8,9c1bd4a6-ded6-41c2-b915-2900cf21ea46
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,091,99091,Sierra (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,73b14b6475cc94e07b7acba8d2e5d302e90f6e2a,30722e18-a880-4e82-af89-20c53e2a68e1
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,101,99101,Sutter (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,52a9608935831e218931020da79f435a29944fb7,761acf4d-462e-41d8-9071-4137b1291a07
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,105,99105,Trinity (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,6813b2d99230907ae68ed8e8cfe89d39a7eaad0d,e12f109e-b1f0-4d11-936b-caae27408983
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,113,99113,Yolo (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,92630865a7e8471f804a295c6a2cb31052def2a9,33245777-76de-424a-aa5e-deafe7c10095
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",False,False,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,115,99115,Yuba (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,819cb1075cfb80ce7c219e10cea5ea3c31f88fec,d2e0fdcc-0191-4704-880e-78c6713a6b1b
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,False,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,089,99089,Shasta (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,268e318c5b671a201c69114c16ed4f7df967a1d1,1e464b64-b91e-4760-a22d-b5c7a2a9f47a
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,013,99013,Contra Costa (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,4d49e336195900c94cccb9f0240c66b9a3f2a1e6,6f32537a-be00-47ac-9f7a-412b717546a7
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,015,99015,Del Norte (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,903d03966e3f39c440ac4a7aabb6c803137597f2,25ad65ed-627a-4eac-90ee-17fd896a128d
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,017,99017,El Dorado (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,b7e1b269e76f376a4f5f657233c6ebb76306c087,1fb4c79c-328b-4ff2-b8f0-f5b648989265
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,033,99033,Lake (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,1c154ef0257329a5a2f1bb3eeb3eb61c8679e5f3,74f181f3-92c8-48c9-964a-67b64986d3db
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,041,99041,Marin (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,c360ff545e0a0b9aa232fde033b432399350d0e8,f0e72652-8966-42e2-b702-277bd18052ba
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,045,99045,Mendocino (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,49a42e1d026dfa83f5af919d2cf20cfd56abc1ae,7f2101a3-3ef3-4ad7-acc7-b7548196249c
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,055,99055,Napa (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,c99ea6d9f5d2a5bc4adf8b67bac82cd830db7068,01e2e967-40b8-4281-9713-a617c216d588
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,057,99057,Nevada (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,65f2b635f74fb441297e1258874666e77cd1d0d8,9e0b8e3e-960f-4e7a-8a48-d0dfc23637c6
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,067,99067,Sacramento (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,1f61c49e471345f49af883593e15281a680ef623,0fd2b1fb-7b6b-407a-8989-ddb360530840
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,093,99093,Siskiyou (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,e631b4ff642ddd013a36601f8f0d950a474e8e74,50934eec-d64f-4a9c-8a13-dea0ce48e5cd
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,095,99095,Solano (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,e24cf8019f032ef767ed546196cb4a49734495d5,50114895-25ad-4792-8aab-a9cf4a868f58
DR-1628-CA,1628,CA,DR,2006-02-03T00:00:00.000Z,2006,Severe Storm,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",True,True,True,True,2005-12-17T00:00:00.000Z,2006-01-03T00:00:00.000Z,2021-08-24T00:00:00.000Z,False,06,097,99097,Sonoma (County),6040,2006-04-04T00:00:00.000Z,2005122801,9,,2024-08-27T18:22:14.800Z,dfa525d1975c06e3fe89fe511b4d4c7b347e11a0,29dfa50a-55cd-4965-b7b0-52e42d218602
DR-1585-CA,1585,CA,DR,2005-04-14T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUD AND DEBRIS FLOWS",False,False,True,True,2005-02-16T00:00:00.000Z,2005-02-23T00:00:00.000Z,2015-12-02T00:00:00.000Z,False,06,029,99029,Kern (County),5027,,2005022201,9,,2024-08-27T18:22:14.800Z,bd75c5ce28d07bd0dcad72b070678d119ab6f704,255d555e-ea43-4296-a5a5-5861a4e94472
DR-1585-CA,1585,CA,DR,2005-04-14T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUD AND DEBRIS FLOWS",False,False,True,True,2005-02-16T00:00:00.000Z,2005-02-23T00:00:00.000Z,2015-12-02T00:00:00.000Z,False,06,037,99037,Los Angeles (County),5027,,2005022201,9,,2024-08-27T18:22:14.800Z,2160580127275f6b1c6b9a6e7637d2073b112d26,5c6496c5-450b-4f9b-9a7b-3594de01eb1c
DR-1585-CA,1585,CA,DR,2005-04-14T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUD AND DEBRIS FLOWS",False,False,True,True,2005-02-16T00:00:00.000Z,2005-02-23T00:00:00.000Z,2015-12-02T00:00:00.000Z,False,06,059,99059,Orange (County),5027,,2005022201,9,,2024-08-27T18:22:14.800Z,319f4e1f1cbc27337c633a2a9dd977e73d211f66,6ec4e184-56e0-4dd2-90e9-756105bd7aca
DR-1585-CA,1585,CA,DR,2005-04-14T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUD AND DEBRIS FLOWS",False,False,True,True,2005-02-16T00:00:00.000Z,2005-02-23T00:00:00.000Z,2015-12-02T00:00:00.000Z,False,06,065,99065,Riverside (County),5027,,2005022201,9,,2024-08-27T18:22:14.800Z,c11fdeaff98dd572dfda321b48593ef07d4e4711,b0cd3f9a-e902-4ff5-b580-1a5e584c95dc
DR-1585-CA,1585,CA,DR,2005-04-14T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUD AND DEBRIS FLOWS",False,False,True,True,2005-02-16T00:00:00.000Z,2005-02-23T00:00:00.000Z,2015-12-02T00:00:00.000Z,False,06,071,99071,San Bernardino (County),5027,,2005022201,9,,2024-08-27T18:22:14.800Z,44ed60577e8cf27bb263bcf5c774156d21ccbca4,b1d8a99e-4b82-43da-8970-a0e3130169e6
DR-1585-CA,1585,CA,DR,2005-04-14T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUD AND DEBRIS FLOWS",False,False,True,True,2005-02-16T00:00:00.000Z,2005-02-23T00:00:00.000Z,2015-12-02T00:00:00.000Z,False,06,073,99073,San Diego (County),5027,,2005022201,9,,2024-08-27T18:22:14.800Z,b89a39fbc43fdf96227c976f7163ed7093cff41d,a538617b-7b86-40e7-acf1-6a74cd344cb3
